geometry,geometry_index,sequence_index,base_seed,independent_unit,truth_provenance,truth_seed,nominal_bearing_noise_provenance,nominal_bearing_noise_seed,transport_loss_uniform_provenance,transport_loss_uniform_seed,transport_delay_uniform_provenance,transport_delay_uniform_seed,outlier_mask_uniform_provenance,outlier_mask_uniform_seed,outlier_direction_provenance,outlier_direction_seed
poorly_conditioned,1,33,20260912,whole_base_sequence,s7cd1:20260912:1:33:truth,18387850007478296660,s7cd1:20260912:1:33:nominal_bearing_noise,14126777146657291830,s7cd1:20260912:1:33:transport_loss_uniform,14366789551112117166,s7cd1:20260912:1:33:transport_delay_uniform,8062209932821257290,s7cd1:20260912:1:33:outlier_mask_uniform,16467496454284663829,s7cd1:20260912:1:33:outlier_direction,4814254931034321322
poorly_conditioned,1,34,20260912,whole_base_sequence,s7cd1:20260912:1:34:truth,14535060838546891894,s7cd1:20260912:1:34:nominal_bearing_noise,16067289148255947514,s7cd1:20260912:1:34:transport_loss_uniform,11181503932269915984,s7cd1:20260912:1:34:transport_delay_uniform,9750334245038388284,s7cd1:20260912:1:34:outlier_mask_uniform,15045954455253386373,s7cd1:20260912:1:34:outlier_direction,11642629669693205146
poorly_conditioned,1,35,20260912,whole_base_sequence,s7cd1:20260912:1:35:truth,9077503511946154456,s7cd1:20260912:1:35:nominal_bearing_noise,13896377985292705999,s7cd1:20260912:1:35:transport_loss_uniform,9996703494264723729,s7cd1:20260912:1:35:transport_delay_uniform,10563632842900878612,s7cd1:20260912:1:35:outlier_mask_uniform,1896125712907404060,s7cd1:20260912:1:35:outlier_direction,6829169137904701156
poorly_conditioned,1,36,20260912,whole_base_sequence,s7cd1:20260912:1:36:truth,14917326691744416410,s7cd1:20260912:1:36:nominal_bearing_noise,7108996040057842663,s7cd1:20260912:1:36:transport_loss_uniform,4189785027002879325,s7cd1:20260912:1:36:transport_delay_uniform,11350787070326476421,s7cd1:20260912:1:36:outlier_mask_uniform,3356534774449685776,s7cd1:20260912:1:36:outlier_direction,1581451057423019556
poorly_conditioned,1,37,20260912,whole_base_sequence,s7cd1:20260912:1:37:truth,11453709702255224605,s7cd1:20260912:1:37:nominal_bearing_noise,8593286681717006113,s7cd1:20260912:1:37:transport_loss_uniform,17701914549643175601,s7cd1:20260912:1:37:transport_delay_uniform,6850601415276989040,s7cd1:20260912:1:37:outlier_mask_uniform,16739351028482991031,s7cd1:20260912:1:37:outlier_direction,2487171029212356220
poorly_conditioned,1,38,20260912,whole_base_sequence,s7cd1:20260912:1:38:truth,3697893079539342856,s7cd1:20260912:1:38:nominal_bearing_noise,949350829555050897,s7cd1:20260912:1:38:transport_loss_uniform,10592856316558211207,s7cd1:20260912:1:38:transport_delay_uniform,768115596630242944,s7cd1:20260912:1:38:outlier_mask_uniform,2789323148456152028,s7cd1:20260912:1:38:outlier_direction,12244111400687023006
poorly_conditioned,1,39,20260912,whole_base_sequence,s7cd1:20260912:1:39:truth,1195583729392255772,s7cd1:20260912:1:39:nominal_bearing_noise,13058786621640942302,s7cd1:20260912:1:39:transport_loss_uniform,7054280287088559000,s7cd1:20260912:1:39:transport_delay_uniform,2098634815739427637,s7cd1:20260912:1:39:outlier_mask_uniform,14048128430840939781,s7cd1:20260912:1:39:outlier_direction,11581411172297220955
poorly_conditioned,1,40,20260912,whole_base_sequence,s7cd1:20260912:1:40:truth,8346842132258161481,s7cd1:20260912:1:40:nominal_bearing_noise,5849901945726648698,s7cd1:20260912:1:40:transport_loss_uniform,11045034398984058424,s7cd1:20260912:1:40:transport_delay_uniform,6268862848199745664,s7cd1:20260912:1:40:outlier_mask_uniform,2034987978189183255,s7cd1:20260912:1:40:outlier_direction,7774216753227649909
poorly_conditioned,1,41,20260912,whole_base_sequence,s7cd1:20260912:1:41:truth,14634094498973444614,s7cd1:20260912:1:41:nominal_bearing_noise,13457582727962366252,s7cd1:20260912:1:41:transport_loss_uniform,7085584300750951492,s7cd1:20260912:1:41:transport_delay_uniform,13081367535556913664,s7cd1:20260912:1:41:outlier_mask_uniform,1194961740198780579,s7cd1:20260912:1:41:outlier_direction,2901674608892530698
poorly_conditioned,1,42,20260912,whole_base_sequence,s7cd1:20260912:1:42:truth,5324254806266400471,s7cd1:20260912:1:42:nominal_bearing_noise,1940779031038869221,s7cd1:20260912:1:42:transport_loss_uniform,3206716037129976002,s7cd1:20260912:1:42:transport_delay_uniform,16966832724854172344,s7cd1:20260912:1:42:outlier_mask_uniform,17371542183776690248,s7cd1:20260912:1:42:outlier_direction,11379104537393027487
poorly_conditioned,1,43,20260912,whole_base_sequence,s7cd1:20260912:1:43:truth,13879294064547782680,s7cd1:20260912:1:43:nominal_bearing_noise,13960251658333388592,s7cd1:20260912:1:43:transport_loss_uniform,14426162165070367359,s7cd1:20260912:1:43:transport_delay_uniform,2856559238266294792,s7cd1:20260912:1:43:outlier_mask_uniform,2361275966309885284,s7cd1:20260912:1:43:outlier_direction,18218922409809012836
poorly_conditioned,1,44,20260912,whole_base_sequence,s7cd1:20260912:1:44:truth,8496042452083362215,s7cd1:20260912:1:44:nominal_bearing_noise,1534664298243282804,s7cd1:20260912:1:44:transport_loss_uniform,15811458744529005568,s7cd1:20260912:1:44:transport_delay_uniform,15634405322367717067,s7cd1:20260912:1:44:outlier_mask_uniform,2342101539872508428,s7cd1:20260912:1:44:outlier_direction,5584070046380014685
poorly_conditioned,1,45,20260912,whole_base_sequence,s7cd1:20260912:1:45:truth,12318169973167901517,s7cd1:20260912:1:45:nominal_bearing_noise,14304395217126022964,s7cd1:20260912:1:45:transport_loss_uniform,18245043375039258729,s7cd1:20260912:1:45:transport_delay_uniform,15046950393252181919,s7cd1:20260912:1:45:outlier_mask_uniform,482817509510615795,s7cd1:20260912:1:45:outlier_direction,14333607445417477491
poorly_conditioned,1,46,20260912,whole_base_sequence,s7cd1:20260912:1:46:truth,14073458881732563009,s7cd1:20260912:1:46:nominal_bearing_noise,4435553885228954654,s7cd1:20260912:1:46:transport_loss_uniform,18419581638835623168,s7cd1:20260912:1:46:transport_delay_uniform,11420720984963758477,s7cd1:20260912:1:46:outlier_mask_uniform,3537639142794382851,s7cd1:20260912:1:46:outlier_direction,1957288603054378204
poorly_conditioned,1,47,20260912,whole_base_sequence,s7cd1:20260912:1:47:truth,15302030864244428270,s7cd1:20260912:1:47:nominal_bearing_noise,8317452829259285844,s7cd1:20260912:1:47:transport_loss_uniform,11767980423384891032,s7cd1:20260912:1:47:transport_delay_uniform,14693857286875491267,s7cd1:20260912:1:47:outlier_mask_uniform,12540047196947768729,s7cd1:20260912:1:47:outlier_direction,12250170694948490457
poorly_conditioned,1,48,20260912,whole_base_sequence,s7cd1:20260912:1:48:truth,10754128747108649078,s7cd1:20260912:1:48:nominal_bearing_noise,390893293773159867,s7cd1:20260912:1:48:transport_loss_uniform,4684593884595741956,s7cd1:20260912:1:48:transport_delay_uniform,17580031947934511697,s7cd1:20260912:1:48:outlier_mask_uniform,10210551702230705561,s7cd1:20260912:1:48:outlier_direction,7831906825466248992
poorly_conditioned,1,49,20260912,whole_base_sequence,s7cd1:20260912:1:49:truth,7097707032415222474,s7cd1:20260912:1:49:nominal_bearing_noise,18261243754896873574,s7cd1:20260912:1:49:transport_loss_uniform,7882106313868865817,s7cd1:20260912:1:49:transport_delay_uniform,11640896299189155129,s7cd1:20260912:1:49:outlier_mask_uniform,1607130108370489201,s7cd1:20260912:1:49:outlier_direction,541632566578658227
poorly_conditioned,1,50,20260912,whole_base_sequence,s7cd1:20260912:1:50:truth,10839789934218064808,s7cd1:20260912:1:50:nominal_bearing_noise,5397930594299066980,s7cd1:20260912:1:50:transport_loss_uniform,14198617662424305158,s7cd1:20260912:1:50:transport_delay_uniform,3225447082151564121,s7cd1:20260912:1:50:outlier_mask_uniform,680308712146912578,s7cd1:20260912:1:50:outlier_direction,18186484118833988176
poorly_conditioned,1,51,20260912,whole_base_sequence,s7cd1:20260912:1:51:truth,264142236620390355,s7cd1:20260912:1:51:nominal_bearing_noise,16165461600668933037,s7cd1:20260912:1:51:transport_loss_uniform,2779761295412587802,s7cd1:20260912:1:51:transport_delay_uniform,16864051312479616602,s7cd1:20260912:1:51:outlier_mask_uniform,1736807895160122842,s7cd1:20260912:1:51:outlier_direction,303721056676679222
poorly_conditioned,1,52,20260912,whole_base_sequence,s7cd1:20260912:1:52:truth,6221841619090535895,s7cd1:20260912:1:52:nominal_bearing_noise,4565925627990474596,s7cd1:20260912:1:52:transport_loss_uniform,1355891467736692928,s7cd1:20260912:1:52:transport_delay_uniform,3663686650691384387,s7cd1:20260912:1:52:outlier_mask_uniform,12811128770059939774,s7cd1:20260912:1:52:outlier_direction,2997786122650685937
poorly_conditioned,1,53,20260912,whole_base_sequence,s7cd1:20260912:1:53:truth,17619461174121530073,s7cd1:20260912:1:53:nominal_bearing_noise,12818771683434158226,s7cd1:20260912:1:53:transport_loss_uniform,7360737336258401495,s7cd1:20260912:1:53:transport_delay_uniform,3896496021306151456,s7cd1:20260912:1:53:outlier_mask_uniform,18040047768072369038,s7cd1:20260912:1:53:outlier_direction,14132262590046246101
poorly_conditioned,1,54,20260912,whole_base_sequence,s7cd1:20260912:1:54:truth,13168995658128951252,s7cd1:20260912:1:54:nominal_bearing_noise,7941366614472532931,s7cd1:20260912:1:54:transport_loss_uniform,574865294124606539,s7cd1:20260912:1:54:transport_delay_uniform,7874649572258709905,s7cd1:20260912:1:54:outlier_mask_uniform,13196717503096828404,s7cd1:20260912:1:54:outlier_direction,15118416994486895076
poorly_conditioned,1,55,20260912,whole_base_sequence,s7cd1:20260912:1:55:truth,15236249092614660989,s7cd1:20260912:1:55:nominal_bearing_noise,16116552577712019001,s7cd1:20260912:1:55:transport_loss_uniform,3379548693634502274,s7cd1:20260912:1:55:transport_delay_uniform,6421658323815903843,s7cd1:20260912:1:55:outlier_mask_uniform,16715181175587742012,s7cd1:20260912:1:55:outlier_direction,11514233041613604775
poorly_conditioned,1,56,20260912,whole_base_sequence,s7cd1:20260912:1:56:truth,5488702244679830026,s7cd1:20260912:1:56:nominal_bearing_noise,4621614676957274649,s7cd1:20260912:1:56:transport_loss_uniform,9553160672193293146,s7cd1:20260912:1:56:transport_delay_uniform,6900511741289832046,s7cd1:20260912:1:56:outlier_mask_uniform,10515008579676562530,s7cd1:20260912:1:56:outlier_direction,10662838192380315702
poorly_conditioned,1,57,20260912,whole_base_sequence,s7cd1:20260912:1:57:truth,16107519165172270367,s7cd1:20260912:1:57:nominal_bearing_noise,1713144919950513546,s7cd1:20260912:1:57:transport_loss_uniform,2922807242504430153,s7cd1:20260912:1:57:transport_delay_uniform,6912633396674215353,s7cd1:20260912:1:57:outlier_mask_uniform,16248108519224144148,s7cd1:20260912:1:57:outlier_direction,13556249895733160029
poorly_conditioned,1,58,20260912,whole_base_sequence,s7cd1:20260912:1:58:truth,4654548707820478726,s7cd1:20260912:1:58:nominal_bearing_noise,14026270602367918297,s7cd1:20260912:1:58:transport_loss_uniform,16600000953291197884,s7cd1:20260912:1:58:transport_delay_uniform,9190727574930602046,s7cd1:20260912:1:58:outlier_mask_uniform,8492323292223994910,s7cd1:20260912:1:58:outlier_direction,4311441641992608890
poorly_conditioned,1,59,20260912,whole_base_sequence,s7cd1:20260912:1:59:truth,15043511708398717943,s7cd1:20260912:1:59:nominal_bearing_noise,6470672795538864171,s7cd1:20260912:1:59:transport_loss_uniform,11409552019787626027,s7cd1:20260912:1:59:transport_delay_uniform,798822355776780163,s7cd1:20260912:1:59:outlier_mask_uniform,5044771448530049154,s7cd1:20260912:1:59:outlier_direction,12246725784535131004
poorly_conditioned,1,60,20260912,whole_base_sequence,s7cd1:20260912:1:60:truth,3187879168420718014,s7cd1:20260912:1:60:nominal_bearing_noise,9980930094976000889,s7cd1:20260912:1:60:transport_loss_uniform,8418731900513663627,s7cd1:20260912:1:60:transport_delay_uniform,10754998730984722066,s7cd1:20260912:1:60:outlier_mask_uniform,3310599786338615438,s7cd1:20260912:1:60:outlier_direction,18026609801148938563
poorly_conditioned,1,61,20260912,whole_base_sequence,s7cd1:20260912:1:61:truth,7384518612659340531,s7cd1:20260912:1:61:nominal_bearing_noise,13760748914258089093,s7cd1:20260912:1:61:transport_loss_uniform,7876283374611583096,s7cd1:20260912:1:61:transport_delay_uniform,12817495762468471332,s7cd1:20260912:1:61:outlier_mask_uniform,6233865451288531396,s7cd1:20260912:1:61:outlier_direction,4389090150212539563
poorly_conditioned,1,62,20260912,whole_base_sequence,s7cd1:20260912:1:62:truth,15859345670697614299,s7cd1:20260912:1:62:nominal_bearing_noise,10653870553027927489,s7cd1:20260912:1:62:transport_loss_uniform,15957568023097213086,s7cd1:20260912:1:62:transport_delay_uniform,2598983817038659955,s7cd1:20260912:1:62:outlier_mask_uniform,4370909238160714787,s7cd1:20260912:1:62:outlier_direction,16167639209326236486
poorly_conditioned,1,63,20260912,whole_base_sequence,s7cd1:20260912:1:63:truth,7268671001184615189,s7cd1:20260912:1:63:nominal_bearing_noise,4943647553058289761,s7cd1:20260912:1:63:transport_loss_uniform,2365826492069148686,s7cd1:20260912:1:63:transport_delay_uniform,4565719794415003553,s7cd1:20260912:1:63:outlier_mask_uniform,1005009386861004430,s7cd1:20260912:1:63:outlier_direction,4272174939057823732
poorly_conditioned,1,64,20260912,whole_base_sequence,s7cd1:20260912:1:64:truth,16477603227325528336,s7cd1:20260912:1:64:nominal_bearing_noise,2502820823589880502,s7cd1:20260912:1:64:transport_loss_uniform,9297565402778418520,s7cd1:20260912:1:64:transport_delay_uniform,8178916420534621735,s7cd1:20260912:1:64:outlier_mask_uniform,1078201693746177528,s7cd1:20260912:1:64:outlier_direction,13267223762028505303
poorly_conditioned,1,65,20260912,whole_base_sequence,s7cd1:20260912:1:65:truth,5965467301258520131,s7cd1:20260912:1:65:nominal_bearing_noise,7680369760826780351,s7cd1:20260912:1:65:transport_loss_uniform,12156683320347597459,s7cd1:20260912:1:65:transport_delay_uniform,5059840991755576954,s7cd1:20260912:1:65:outlier_mask_uniform,13879938349572733563,s7cd1:20260912:1:65:outlier_direction,13010329305600321078
poorly_conditioned,1,66,20260912,whole_base_sequence,s7cd1:20260912:1:66:truth,11698761139447464043,s7cd1:20260912:1:66:nominal_bearing_noise,15692149895941154112,s7cd1:20260912:1:66:transport_loss_uniform,12022204241600829665,s7cd1:20260912:1:66:transport_delay_uniform,12575699411732663750,s7cd1:20260912:1:66:outlier_mask_uniform,11150814603521600152,s7cd1:20260912:1:66:outlier_direction,10571922745481975359
poorly_conditioned,1,67,20260912,whole_base_sequence,s7cd1:20260912:1:67:truth,11161309642678694139,s7cd1:20260912:1:67:nominal_bearing_noise,4203061089351160949,s7cd1:20260912:1:67:transport_loss_uniform,1881564260429711021,s7cd1:20260912:1:67:transport_delay_uniform,2766106912011508843,s7cd1:20260912:1:67:outlier_mask_uniform,200184872664838493,s7cd1:20260912:1:67:outlier_direction,2328873796461632852
poorly_conditioned,1,68,20260912,whole_base_sequence,s7cd1:20260912:1:68:truth,17790307984956868449,s7cd1:20260912:1:68:nominal_bearing_noise,15802332449363747532,s7cd1:20260912:1:68:transport_loss_uniform,10045955529356117792,s7cd1:20260912:1:68:transport_delay_uniform,6191936032930667657,s7cd1:20260912:1:68:outlier_mask_uniform,8860838875375206614,s7cd1:20260912:1:68:outlier_direction,5655179091071305813
poorly_conditioned,1,69,20260912,whole_base_sequence,s7cd1:20260912:1:69:truth,11162635177897156241,s7cd1:20260912:1:69:nominal_bearing_noise,16907561623467884572,s7cd1:20260912:1:69:transport_loss_uniform,7064008580272876718,s7cd1:20260912:1:69:transport_delay_uniform,2571062111753521758,s7cd1:20260912:1:69:outlier_mask_uniform,16238050832959774562,s7cd1:20260912:1:69:outlier_direction,7635184337300422565
poorly_conditioned,1,70,20260912,whole_base_sequence,s7cd1:20260912:1:70:truth,1093662673426646683,s7cd1:20260912:1:70:nominal_bearing_noise,17770785790898066467,s7cd1:20260912:1:70:transport_loss_uniform,14284573643899432551,s7cd1:20260912:1:70:transport_delay_uniform,1133821119708794727,s7cd1:20260912:1:70:outlier_mask_uniform,4292950135053680298,s7cd1:20260912:1:70:outlier_direction,493884509791528544
poorly_conditioned,1,71,20260912,whole_base_sequence,s7cd1:20260912:1:71:truth,4973985652547054518,s7cd1:20260912:1:71:nominal_bearing_noise,9224227661748532775,s7cd1:20260912:1:71:transport_loss_uniform,15946205710276515644,s7cd1:20260912:1:71:transport_delay_uniform,5183920689038871728,s7cd1:20260912:1:71:outlier_mask_uniform,236585141024587233,s7cd1:20260912:1:71:outlier_direction,10438204459437387698
poorly_conditioned,1,72,20260912,whole_base_sequence,s7cd1:20260912:1:72:truth,9645738601430274556,s7cd1:20260912:1:72:nominal_bearing_noise,16563391536059546777,s7cd1:20260912:1:72:transport_loss_uniform,7651262433354783274,s7cd1:20260912:1:72:transport_delay_uniform,1695978004775712807,s7cd1:20260912:1:72:outlier_mask_uniform,8315804841126977992,s7cd1:20260912:1:72:outlier_direction,16578498976451389341
poorly_conditioned,1,73,20260912,whole_base_sequence,s7cd1:20260912:1:73:truth,2333440162630873484,s7cd1:20260912:1:73:nominal_bearing_noise,10000234461172524104,s7cd1:20260912:1:73:transport_loss_uniform,5107578318023290286,s7cd1:20260912:1:73:transport_delay_uniform,7319577516713585115,s7cd1:20260912:1:73:outlier_mask_uniform,7492608763316900314,s7cd1:20260912:1:73:outlier_direction,11259566814121994294
poorly_conditioned,1,74,20260912,whole_base_sequence,s7cd1:20260912:1:74:truth,13089431596424205017,s7cd1:20260912:1:74:nominal_bearing_noise,14059261925449091343,s7cd1:20260912:1:74:transport_loss_uniform,15564745214686763576,s7cd1:20260912:1:74:transport_delay_uniform,15230741713155832461,s7cd1:20260912:1:74:outlier_mask_uniform,2981355329285653945,s7cd1:20260912:1:74:outlier_direction,7010561382353705453
poorly_conditioned,1,75,20260912,whole_base_sequence,s7cd1:20260912:1:75:truth,1387471206811424440,s7cd1:20260912:1:75:nominal_bearing_noise,16161643978390524402,s7cd1:20260912:1:75:transport_loss_uniform,4008589219986581264,s7cd1:20260912:1:75:transport_delay_uniform,3300197980686060355,s7cd1:20260912:1:75:outlier_mask_uniform,258621975227429582,s7cd1:20260912:1:75:outlier_direction,11760010286547621308
poorly_conditioned,1,76,20260912,whole_base_sequence,s7cd1:20260912:1:76:truth,8929241447502881286,s7cd1:20260912:1:76:nominal_bearing_noise,15627412139029723488,s7cd1:20260912:1:76:transport_loss_uniform,11255812988910838071,s7cd1:20260912:1:76:transport_delay_uniform,975539479767750382,s7cd1:20260912:1:76:outlier_mask_uniform,14889688788112593576,s7cd1:20260912:1:76:outlier_direction,12975647438696999483
poorly_conditioned,1,77,20260912,whole_base_sequence,s7cd1:20260912:1:77:truth,9864028305617016374,s7cd1:20260912:1:77:nominal_bearing_noise,14675646192456235784,s7cd1:20260912:1:77:transport_loss_uniform,6179425161167444264,s7cd1:20260912:1:77:transport_delay_uniform,15634420208230610557,s7cd1:20260912:1:77:outlier_mask_uniform,2177725684500413998,s7cd1:20260912:1:77:outlier_direction,12224728272580675361
poorly_conditioned,1,78,20260912,whole_base_sequence,s7cd1:20260912:1:78:truth,1141379497000621951,s7cd1:20260912:1:78:nominal_bearing_noise,12393511565096841175,s7cd1:20260912:1:78:transport_loss_uniform,16074427945999010317,s7cd1:20260912:1:78:transport_delay_uniform,17410310635323435876,s7cd1:20260912:1:78:outlier_mask_uniform,7339947158165740112,s7cd1:20260912:1:78:outlier_direction,1544480601676492726
poorly_conditioned,1,79,20260912,whole_base_sequence,s7cd1:20260912:1:79:truth,17568879247489665426,s7cd1:20260912:1:79:nominal_bearing_noise,7950058264136230028,s7cd1:20260912:1:79:transport_loss_uniform,5085572025798334557,s7cd1:20260912:1:79:transport_delay_uniform,1888936944307729685,s7cd1:20260912:1:79:outlier_mask_uniform,14763739034978810363,s7cd1:20260912:1:79:outlier_direction,12119715599695985595
poorly_conditioned,1,80,20260912,whole_base_sequence,s7cd1:20260912:1:80:truth,16183667903398547009,s7cd1:20260912:1:80:nominal_bearing_noise,6733021937967025833,s7cd1:20260912:1:80:transport_loss_uniform,11818601761564687222,s7cd1:20260912:1:80:transport_delay_uniform,5192574833361152812,s7cd1:20260912:1:80:outlier_mask_uniform,6920483249433698650,s7cd1:20260912:1:80:outlier_direction,1426130273713912023
poorly_conditioned,1,81,20260912,whole_base_sequence,s7cd1:20260912:1:81:truth,8518529602467013240,s7cd1:20260912:1:81:nominal_bearing_noise,7163393455470621762,s7cd1:20260912:1:81:transport_loss_uniform,17598032970885152807,s7cd1:20260912:1:81:transport_delay_uniform,13554501072595783382,s7cd1:20260912:1:81:outlier_mask_uniform,5406269352879622532,s7cd1:20260912:1:81:outlier_direction,13948067394666011568
poorly_conditioned,1,82,20260912,whole_base_sequence,s7cd1:20260912:1:82:truth,10580988823126271464,s7cd1:20260912:1:82:nominal_bearing_noise,13898111662796114375,s7cd1:20260912:1:82:transport_loss_uniform,12699152889127450016,s7cd1:20260912:1:82:transport_delay_uniform,3913023214747917526,s7cd1:20260912:1:82:outlier_mask_uniform,14426901010544008186,s7cd1:20260912:1:82:outlier_direction,17816779088092738607
poorly_conditioned,1,83,20260912,whole_base_sequence,s7cd1:20260912:1:83:truth,1858372925641303973,s7cd1:20260912:1:83:nominal_bearing_noise,13559482908592780119,s7cd1:20260912:1:83:transport_loss_uniform,11151644782386016981,s7cd1:20260912:1:83:transport_delay_uniform,14592610469860618785,s7cd1:20260912:1:83:outlier_mask_uniform,2014839538312122130,s7cd1:20260912:1:83:outlier_direction,6626789086606083066
poorly_conditioned,1,84,20260912,whole_base_sequence,s7cd1:20260912:1:84:truth,16667156264029369403,s7cd1:20260912:1:84:nominal_bearing_noise,2123264250262102867,s7cd1:20260912:1:84:transport_loss_uniform,11215976905468354165,s7cd1:20260912:1:84:transport_delay_uniform,4833914984341747231,s7cd1:20260912:1:84:outlier_mask_uniform,4146432554784104577,s7cd1:20260912:1:84:outlier_direction,7068645259197201094
poorly_conditioned,1,85,20260912,whole_base_sequence,s7cd1:20260912:1:85:truth,14415244094984217517,s7cd1:20260912:1:85:nominal_bearing_noise,2264651480881357090,s7cd1:20260912:1:85:transport_loss_uniform,15498219437699315887,s7cd1:20260912:1:85:transport_delay_uniform,6303771072076538136,s7cd1:20260912:1:85:outlier_mask_uniform,18122040734317010495,s7cd1:20260912:1:85:outlier_direction,15687729129849276872
poorly_conditioned,1,86,20260912,whole_base_sequence,s7cd1:20260912:1:86:truth,3917132623006461635,s7cd1:20260912:1:86:nominal_bearing_noise,8668932992040570539,s7cd1:20260912:1:86:transport_loss_uniform,12088964661965043276,s7cd1:20260912:1:86:transport_delay_uniform,7983649096610411571,s7cd1:20260912:1:86:outlier_mask_uniform,7656286806333410536,s7cd1:20260912:1:86:outlier_direction,16742486646465549304
poorly_conditioned,1,87,20260912,whole_base_sequence,s7cd1:20260912:1:87:truth,12057240352834060942,s7cd1:20260912:1:87:nominal_bearing_noise,11550755965036462869,s7cd1:20260912:1:87:transport_loss_uniform,18353880471026109848,s7cd1:20260912:1:87:transport_delay_uniform,15271428409662452665,s7cd1:20260912:1:87:outlier_mask_uniform,310385948449579790,s7cd1:20260912:1:87:outlier_direction,12729163096772242061
poorly_conditioned,1,88,20260912,whole_base_sequence,s7cd1:20260912:1:88:truth,9443029611500541470,s7cd1:20260912:1:88:nominal_bearing_noise,2544578983300959467,s7cd1:20260912:1:88:transport_loss_uniform,11247995642803087916,s7cd1:20260912:1:88:transport_delay_uniform,4081961474316516909,s7cd1:20260912:1:88:outlier_mask_uniform,12005664838730883123,s7cd1:20260912:1:88:outlier_direction,14545857035085834142
poorly_conditioned,1,89,20260912,whole_base_sequence,s7cd1:20260912:1:89:truth,1047206651543068756,s7cd1:20260912:1:89:nominal_bearing_noise,1179918930752158172,s7cd1:20260912:1:89:transport_loss_uniform,4593012480724498118,s7cd1:20260912:1:89:transport_delay_uniform,11488696918947231783,s7cd1:20260912:1:89:outlier_mask_uniform,10932035939351595147,s7cd1:20260912:1:89:outlier_direction,3432494628340196484
poorly_conditioned,1,90,20260912,whole_base_sequence,s7cd1:20260912:1:90:truth,12434134147497131847,s7cd1:20260912:1:90:nominal_bearing_noise,15838931132551562558,s7cd1:20260912:1:90:transport_loss_uniform,7862780839770720913,s7cd1:20260912:1:90:transport_delay_uniform,2916404180723232794,s7cd1:20260912:1:90:outlier_mask_uniform,11146077962625443278,s7cd1:20260912:1:90:outlier_direction,8065027314475185764
poorly_conditioned,1,91,20260912,whole_base_sequence,s7cd1:20260912:1:91:truth,17732264480751259442,s7cd1:20260912:1:91:nominal_bearing_noise,9284333425675657806,s7cd1:20260912:1:91:transport_loss_uniform,997429698335573475,s7cd1:20260912:1:91:transport_delay_uniform,4889803900595667062,s7cd1:20260912:1:91:outlier_mask_uniform,12652205727832342116,s7cd1:20260912:1:91:outlier_direction,15476249686181371910
poorly_conditioned,1,92,20260912,whole_base_sequence,s7cd1:20260912:1:92:truth,5690982417942670349,s7cd1:20260912:1:92:nominal_bearing_noise,8861553871639994517,s7cd1:20260912:1:92:transport_loss_uniform,3519405646896075022,s7cd1:20260912:1:92:transport_delay_uniform,7267229449970712517,s7cd1:20260912:1:92:outlier_mask_uniform,2913677447898400436,s7cd1:20260912:1:92:outlier_direction,12132642046040955610
poorly_conditioned,1,93,20260912,whole_base_sequence,s7cd1:20260912:1:93:truth,14899896953102142215,s7cd1:20260912:1:93:nominal_bearing_noise,6227382226756510319,s7cd1:20260912:1:93:transport_loss_uniform,5029733032123440248,s7cd1:20260912:1:93:transport_delay_uniform,7694412892603800385,s7cd1:20260912:1:93:outlier_mask_uniform,17506535745353417052,s7cd1:20260912:1:93:outlier_direction,7376006843216990781
poorly_conditioned,1,94,20260912,whole_base_sequence,s7cd1:20260912:1:94:truth,15826420615563821117,s7cd1:20260912:1:94:nominal_bearing_noise,9366567049117885289,s7cd1:20260912:1:94:transport_loss_uniform,15329510263710179231,s7cd1:20260912:1:94:transport_delay_uniform,3368921166545567143,s7cd1:20260912:1:94:outlier_mask_uniform,10713538196463923113,s7cd1:20260912:1:94:outlier_direction,9237415297990927208
poorly_conditioned,1,95,20260912,whole_base_sequence,s7cd1:20260912:1:95:truth,8437245935801601950,s7cd1:20260912:1:95:nominal_bearing_noise,16200969103082539614,s7cd1:20260912:1:95:transport_loss_uniform,4994012111848469048,s7cd1:20260912:1:95:transport_delay_uniform,9452657857787101599,s7cd1:20260912:1:95:outlier_mask_uniform,12094321126623913227,s7cd1:20260912:1:95:outlier_direction,17378623595926931943
poorly_conditioned,1,96,20260912,whole_base_sequence,s7cd1:20260912:1:96:truth,11025110221346292791,s7cd1:20260912:1:96:nominal_bearing_noise,1751125132518083519,s7cd1:20260912:1:96:transport_loss_uniform,5342140044039258939,s7cd1:20260912:1:96:transport_delay_uniform,1116075668628525937,s7cd1:20260912:1:96:outlier_mask_uniform,9131186518917191932,s7cd1:20260912:1:96:outlier_direction,15093109865022578095
poorly_conditioned,1,97,20260912,whole_base_sequence,s7cd1:20260912:1:97:truth,683958956006974239,s7cd1:20260912:1:97:nominal_bearing_noise,17013545637318129861,s7cd1:20260912:1:97:transport_loss_uniform,8781719530659031975,s7cd1:20260912:1:97:transport_delay_uniform,14507279505246646245,s7cd1:20260912:1:97:outlier_mask_uniform,18152375871969641504,s7cd1:20260912:1:97:outlier_direction,10609608790140505665
