geometry,geometry_index,sequence_index,base_seed,independent_unit,truth_provenance,truth_seed,nominal_bearing_noise_provenance,nominal_bearing_noise_seed,transport_loss_uniform_provenance,transport_loss_uniform_seed,transport_delay_uniform_provenance,transport_delay_uniform_seed,outlier_mask_uniform_provenance,outlier_mask_uniform_seed,outlier_direction_provenance,outlier_direction_seed
poorly_conditioned,1,33,20260914,whole_base_sequence,s7cd1:20260914:1:33:truth,12292155829338152731,s7cd1:20260914:1:33:nominal_bearing_noise,9533753232023471449,s7cd1:20260914:1:33:transport_loss_uniform,18374520719093429722,s7cd1:20260914:1:33:transport_delay_uniform,4212761684181515946,s7cd1:20260914:1:33:outlier_mask_uniform,10232541146551010683,s7cd1:20260914:1:33:outlier_direction,11208120496195787724
poorly_conditioned,1,34,20260914,whole_base_sequence,s7cd1:20260914:1:34:truth,10180411456700797737,s7cd1:20260914:1:34:nominal_bearing_noise,3258497166868922476,s7cd1:20260914:1:34:transport_loss_uniform,15289422561794471644,s7cd1:20260914:1:34:transport_delay_uniform,13882268965660554469,s7cd1:20260914:1:34:outlier_mask_uniform,2587679375923689718,s7cd1:20260914:1:34:outlier_direction,3691195376844344401
poorly_conditioned,1,35,20260914,whole_base_sequence,s7cd1:20260914:1:35:truth,8270066990594925460,s7cd1:20260914:1:35:nominal_bearing_noise,14663537796235168000,s7cd1:20260914:1:35:transport_loss_uniform,8197760484244890231,s7cd1:20260914:1:35:transport_delay_uniform,6174934927064552755,s7cd1:20260914:1:35:outlier_mask_uniform,16779116140114677015,s7cd1:20260914:1:35:outlier_direction,2054120492449921193
poorly_conditioned,1,36,20260914,whole_base_sequence,s7cd1:20260914:1:36:truth,18174696856593464327,s7cd1:20260914:1:36:nominal_bearing_noise,4685654759823948924,s7cd1:20260914:1:36:transport_loss_uniform,2255804937270044829,s7cd1:20260914:1:36:transport_delay_uniform,11514723271266611879,s7cd1:20260914:1:36:outlier_mask_uniform,5638547866757622366,s7cd1:20260914:1:36:outlier_direction,13618646700437949346
poorly_conditioned,1,37,20260914,whole_base_sequence,s7cd1:20260914:1:37:truth,18182149067787707915,s7cd1:20260914:1:37:nominal_bearing_noise,8607950066650037460,s7cd1:20260914:1:37:transport_loss_uniform,17319168483302419560,s7cd1:20260914:1:37:transport_delay_uniform,7849253861290149595,s7cd1:20260914:1:37:outlier_mask_uniform,11843916867982831829,s7cd1:20260914:1:37:outlier_direction,5517324285432576015
poorly_conditioned,1,38,20260914,whole_base_sequence,s7cd1:20260914:1:38:truth,7058273696308133330,s7cd1:20260914:1:38:nominal_bearing_noise,5021472280445226430,s7cd1:20260914:1:38:transport_loss_uniform,7925020175486500591,s7cd1:20260914:1:38:transport_delay_uniform,2413968684039751696,s7cd1:20260914:1:38:outlier_mask_uniform,2206406490168671847,s7cd1:20260914:1:38:outlier_direction,12302986078699616732
poorly_conditioned,1,39,20260914,whole_base_sequence,s7cd1:20260914:1:39:truth,3755369979103055129,s7cd1:20260914:1:39:nominal_bearing_noise,13286780774815567614,s7cd1:20260914:1:39:transport_loss_uniform,4437028982374980439,s7cd1:20260914:1:39:transport_delay_uniform,10903865272168345811,s7cd1:20260914:1:39:outlier_mask_uniform,15592944470188106752,s7cd1:20260914:1:39:outlier_direction,503381318535931064
poorly_conditioned,1,40,20260914,whole_base_sequence,s7cd1:20260914:1:40:truth,1707488334373986460,s7cd1:20260914:1:40:nominal_bearing_noise,15918933763592557306,s7cd1:20260914:1:40:transport_loss_uniform,13550517208127704757,s7cd1:20260914:1:40:transport_delay_uniform,6999447476185552148,s7cd1:20260914:1:40:outlier_mask_uniform,1657735922067843431,s7cd1:20260914:1:40:outlier_direction,4800012379949828281
poorly_conditioned,1,41,20260914,whole_base_sequence,s7cd1:20260914:1:41:truth,4520829933863189641,s7cd1:20260914:1:41:nominal_bearing_noise,3907361973518404283,s7cd1:20260914:1:41:transport_loss_uniform,3876328078320159161,s7cd1:20260914:1:41:transport_delay_uniform,13400850604553032772,s7cd1:20260914:1:41:outlier_mask_uniform,8285198898234339509,s7cd1:20260914:1:41:outlier_direction,8407106496619417466
poorly_conditioned,1,42,20260914,whole_base_sequence,s7cd1:20260914:1:42:truth,8044726175293243438,s7cd1:20260914:1:42:nominal_bearing_noise,3134519500195362282,s7cd1:20260914:1:42:transport_loss_uniform,12986072176697661857,s7cd1:20260914:1:42:transport_delay_uniform,7066094305125176511,s7cd1:20260914:1:42:outlier_mask_uniform,2291161826721999998,s7cd1:20260914:1:42:outlier_direction,646005687432885556
poorly_conditioned,1,43,20260914,whole_base_sequence,s7cd1:20260914:1:43:truth,1885040073617735189,s7cd1:20260914:1:43:nominal_bearing_noise,3840638387468724658,s7cd1:20260914:1:43:transport_loss_uniform,968556360009054249,s7cd1:20260914:1:43:transport_delay_uniform,4660806600129223953,s7cd1:20260914:1:43:outlier_mask_uniform,16473249064267271971,s7cd1:20260914:1:43:outlier_direction,17904657398831686580
poorly_conditioned,1,44,20260914,whole_base_sequence,s7cd1:20260914:1:44:truth,7871347151550407576,s7cd1:20260914:1:44:nominal_bearing_noise,13062040600404000782,s7cd1:20260914:1:44:transport_loss_uniform,11636114789140575702,s7cd1:20260914:1:44:transport_delay_uniform,8772825009860693847,s7cd1:20260914:1:44:outlier_mask_uniform,17947731744703718102,s7cd1:20260914:1:44:outlier_direction,14249907790475724482
poorly_conditioned,1,45,20260914,whole_base_sequence,s7cd1:20260914:1:45:truth,17585690915117365335,s7cd1:20260914:1:45:nominal_bearing_noise,15475233203203938111,s7cd1:20260914:1:45:transport_loss_uniform,12379218155371825383,s7cd1:20260914:1:45:transport_delay_uniform,3990090859284320170,s7cd1:20260914:1:45:outlier_mask_uniform,7021266867106096887,s7cd1:20260914:1:45:outlier_direction,11149528925843633827
poorly_conditioned,1,46,20260914,whole_base_sequence,s7cd1:20260914:1:46:truth,138218294403356691,s7cd1:20260914:1:46:nominal_bearing_noise,11586577974762392286,s7cd1:20260914:1:46:transport_loss_uniform,2787512327041348127,s7cd1:20260914:1:46:transport_delay_uniform,469413740492159742,s7cd1:20260914:1:46:outlier_mask_uniform,752164933112974566,s7cd1:20260914:1:46:outlier_direction,9794496750195587560
poorly_conditioned,1,47,20260914,whole_base_sequence,s7cd1:20260914:1:47:truth,14343969038160071045,s7cd1:20260914:1:47:nominal_bearing_noise,12943847278384038091,s7cd1:20260914:1:47:transport_loss_uniform,5411671165283129141,s7cd1:20260914:1:47:transport_delay_uniform,14642314040397703210,s7cd1:20260914:1:47:outlier_mask_uniform,14784013262845490516,s7cd1:20260914:1:47:outlier_direction,292898943546870293
poorly_conditioned,1,48,20260914,whole_base_sequence,s7cd1:20260914:1:48:truth,9757575693127649804,s7cd1:20260914:1:48:nominal_bearing_noise,7889406491920967675,s7cd1:20260914:1:48:transport_loss_uniform,14152853378955845457,s7cd1:20260914:1:48:transport_delay_uniform,13032488593107033621,s7cd1:20260914:1:48:outlier_mask_uniform,10692612582526846760,s7cd1:20260914:1:48:outlier_direction,16217485788229069857
poorly_conditioned,1,49,20260914,whole_base_sequence,s7cd1:20260914:1:49:truth,5882417074092017769,s7cd1:20260914:1:49:nominal_bearing_noise,10221893528293486572,s7cd1:20260914:1:49:transport_loss_uniform,3122593146009434353,s7cd1:20260914:1:49:transport_delay_uniform,9720181612388824598,s7cd1:20260914:1:49:outlier_mask_uniform,12549792559315686256,s7cd1:20260914:1:49:outlier_direction,2548116713273113977
poorly_conditioned,1,50,20260914,whole_base_sequence,s7cd1:20260914:1:50:truth,15610223874628244598,s7cd1:20260914:1:50:nominal_bearing_noise,5130525941329148524,s7cd1:20260914:1:50:transport_loss_uniform,12981459402645144037,s7cd1:20260914:1:50:transport_delay_uniform,6737983593930971041,s7cd1:20260914:1:50:outlier_mask_uniform,2043644255612855484,s7cd1:20260914:1:50:outlier_direction,7477492252277002275
poorly_conditioned,1,51,20260914,whole_base_sequence,s7cd1:20260914:1:51:truth,11968022744967713980,s7cd1:20260914:1:51:nominal_bearing_noise,4772360440171315239,s7cd1:20260914:1:51:transport_loss_uniform,16765721230554699972,s7cd1:20260914:1:51:transport_delay_uniform,2584614044966474760,s7cd1:20260914:1:51:outlier_mask_uniform,17716139987374348681,s7cd1:20260914:1:51:outlier_direction,9878002474027144625
poorly_conditioned,1,52,20260914,whole_base_sequence,s7cd1:20260914:1:52:truth,2133202457014850522,s7cd1:20260914:1:52:nominal_bearing_noise,12854100777993610712,s7cd1:20260914:1:52:transport_loss_uniform,5676357591467505850,s7cd1:20260914:1:52:transport_delay_uniform,6351189561384000535,s7cd1:20260914:1:52:outlier_mask_uniform,6782727169724487111,s7cd1:20260914:1:52:outlier_direction,12366207879677978636
poorly_conditioned,1,53,20260914,whole_base_sequence,s7cd1:20260914:1:53:truth,12129708963954476228,s7cd1:20260914:1:53:nominal_bearing_noise,18311966059781532535,s7cd1:20260914:1:53:transport_loss_uniform,1012627397842534870,s7cd1:20260914:1:53:transport_delay_uniform,16779862488545227694,s7cd1:20260914:1:53:outlier_mask_uniform,8192580671586284203,s7cd1:20260914:1:53:outlier_direction,10822381243260305531
poorly_conditioned,1,54,20260914,whole_base_sequence,s7cd1:20260914:1:54:truth,5538304477976324211,s7cd1:20260914:1:54:nominal_bearing_noise,3823624522575869635,s7cd1:20260914:1:54:transport_loss_uniform,1432491273217635426,s7cd1:20260914:1:54:transport_delay_uniform,813338982492964869,s7cd1:20260914:1:54:outlier_mask_uniform,2194424056865268066,s7cd1:20260914:1:54:outlier_direction,8543685787898948185
poorly_conditioned,1,55,20260914,whole_base_sequence,s7cd1:20260914:1:55:truth,12877924752188717557,s7cd1:20260914:1:55:nominal_bearing_noise,8521574066913301207,s7cd1:20260914:1:55:transport_loss_uniform,2983248402665642050,s7cd1:20260914:1:55:transport_delay_uniform,4184211405103210956,s7cd1:20260914:1:55:outlier_mask_uniform,14701641196978942638,s7cd1:20260914:1:55:outlier_direction,2299155277926192309
poorly_conditioned,1,56,20260914,whole_base_sequence,s7cd1:20260914:1:56:truth,15401914307474536589,s7cd1:20260914:1:56:nominal_bearing_noise,4105892403073696636,s7cd1:20260914:1:56:transport_loss_uniform,9451241784461891293,s7cd1:20260914:1:56:transport_delay_uniform,16671663991702350753,s7cd1:20260914:1:56:outlier_mask_uniform,15025306143698595709,s7cd1:20260914:1:56:outlier_direction,2946397552333128390
poorly_conditioned,1,57,20260914,whole_base_sequence,s7cd1:20260914:1:57:truth,15434882911591173176,s7cd1:20260914:1:57:nominal_bearing_noise,9015820276607334084,s7cd1:20260914:1:57:transport_loss_uniform,2284434629363376583,s7cd1:20260914:1:57:transport_delay_uniform,14782529850482170645,s7cd1:20260914:1:57:outlier_mask_uniform,6175288521237851606,s7cd1:20260914:1:57:outlier_direction,11628208291853946172
poorly_conditioned,1,58,20260914,whole_base_sequence,s7cd1:20260914:1:58:truth,17355629815108279373,s7cd1:20260914:1:58:nominal_bearing_noise,4204330959820307246,s7cd1:20260914:1:58:transport_loss_uniform,2403388581569161377,s7cd1:20260914:1:58:transport_delay_uniform,17738815440431959300,s7cd1:20260914:1:58:outlier_mask_uniform,17769538287376260099,s7cd1:20260914:1:58:outlier_direction,4184499935343574877
poorly_conditioned,1,59,20260914,whole_base_sequence,s7cd1:20260914:1:59:truth,16622232195235729062,s7cd1:20260914:1:59:nominal_bearing_noise,15772346482652963564,s7cd1:20260914:1:59:transport_loss_uniform,6547496535079254322,s7cd1:20260914:1:59:transport_delay_uniform,15931093707745670860,s7cd1:20260914:1:59:outlier_mask_uniform,5769284665397292193,s7cd1:20260914:1:59:outlier_direction,638400498676242906
poorly_conditioned,1,60,20260914,whole_base_sequence,s7cd1:20260914:1:60:truth,12043221468584882160,s7cd1:20260914:1:60:nominal_bearing_noise,2930398504835960800,s7cd1:20260914:1:60:transport_loss_uniform,5591926116647300248,s7cd1:20260914:1:60:transport_delay_uniform,8168390944508823177,s7cd1:20260914:1:60:outlier_mask_uniform,2749986088800374832,s7cd1:20260914:1:60:outlier_direction,3190538442487547157
poorly_conditioned,1,61,20260914,whole_base_sequence,s7cd1:20260914:1:61:truth,11609058564520177748,s7cd1:20260914:1:61:nominal_bearing_noise,18278446510619689848,s7cd1:20260914:1:61:transport_loss_uniform,12503884958909172531,s7cd1:20260914:1:61:transport_delay_uniform,6313578041918232661,s7cd1:20260914:1:61:outlier_mask_uniform,4453175969632910480,s7cd1:20260914:1:61:outlier_direction,7932008108826650794
poorly_conditioned,1,62,20260914,whole_base_sequence,s7cd1:20260914:1:62:truth,12553405917578755770,s7cd1:20260914:1:62:nominal_bearing_noise,8882073446973719611,s7cd1:20260914:1:62:transport_loss_uniform,974163741630869310,s7cd1:20260914:1:62:transport_delay_uniform,187794705794873942,s7cd1:20260914:1:62:outlier_mask_uniform,5564288049582538204,s7cd1:20260914:1:62:outlier_direction,5740029009627689912
poorly_conditioned,1,63,20260914,whole_base_sequence,s7cd1:20260914:1:63:truth,3781636078245796667,s7cd1:20260914:1:63:nominal_bearing_noise,16037409252003875722,s7cd1:20260914:1:63:transport_loss_uniform,4794755937184421055,s7cd1:20260914:1:63:transport_delay_uniform,13779984628734417924,s7cd1:20260914:1:63:outlier_mask_uniform,15966205202239933363,s7cd1:20260914:1:63:outlier_direction,1433728166532127220
poorly_conditioned,1,64,20260914,whole_base_sequence,s7cd1:20260914:1:64:truth,9146515395262840103,s7cd1:20260914:1:64:nominal_bearing_noise,13555645678406905557,s7cd1:20260914:1:64:transport_loss_uniform,3887156247769366263,s7cd1:20260914:1:64:transport_delay_uniform,4209126928454936465,s7cd1:20260914:1:64:outlier_mask_uniform,12578594710651458748,s7cd1:20260914:1:64:outlier_direction,9344416585073143333
poorly_conditioned,1,65,20260914,whole_base_sequence,s7cd1:20260914:1:65:truth,8690726031316448907,s7cd1:20260914:1:65:nominal_bearing_noise,16050895297811975379,s7cd1:20260914:1:65:transport_loss_uniform,17499975230498996994,s7cd1:20260914:1:65:transport_delay_uniform,12281193895775745849,s7cd1:20260914:1:65:outlier_mask_uniform,2844710403084989698,s7cd1:20260914:1:65:outlier_direction,9843436847979822856
poorly_conditioned,1,66,20260914,whole_base_sequence,s7cd1:20260914:1:66:truth,13392399269457118219,s7cd1:20260914:1:66:nominal_bearing_noise,13137255936889038165,s7cd1:20260914:1:66:transport_loss_uniform,8422036716989638618,s7cd1:20260914:1:66:transport_delay_uniform,1240164653690668378,s7cd1:20260914:1:66:outlier_mask_uniform,15025196567165275273,s7cd1:20260914:1:66:outlier_direction,16588043613216079591
poorly_conditioned,1,67,20260914,whole_base_sequence,s7cd1:20260914:1:67:truth,4488719805862263586,s7cd1:20260914:1:67:nominal_bearing_noise,279305981523078414,s7cd1:20260914:1:67:transport_loss_uniform,10561265229552980966,s7cd1:20260914:1:67:transport_delay_uniform,17479474631113364985,s7cd1:20260914:1:67:outlier_mask_uniform,13089640676690100812,s7cd1:20260914:1:67:outlier_direction,16055658390213714923
poorly_conditioned,1,68,20260914,whole_base_sequence,s7cd1:20260914:1:68:truth,7160654854461606162,s7cd1:20260914:1:68:nominal_bearing_noise,10749770789459539493,s7cd1:20260914:1:68:transport_loss_uniform,11826738619880417146,s7cd1:20260914:1:68:transport_delay_uniform,7181593143249040115,s7cd1:20260914:1:68:outlier_mask_uniform,8023159506203434289,s7cd1:20260914:1:68:outlier_direction,17293261290999580970
poorly_conditioned,1,69,20260914,whole_base_sequence,s7cd1:20260914:1:69:truth,6736849050336671091,s7cd1:20260914:1:69:nominal_bearing_noise,1427819078564097810,s7cd1:20260914:1:69:transport_loss_uniform,11006028353255854030,s7cd1:20260914:1:69:transport_delay_uniform,6447868952923960418,s7cd1:20260914:1:69:outlier_mask_uniform,5121331573940904593,s7cd1:20260914:1:69:outlier_direction,11123626809128106912
poorly_conditioned,1,70,20260914,whole_base_sequence,s7cd1:20260914:1:70:truth,10316936718772767631,s7cd1:20260914:1:70:nominal_bearing_noise,13825685646547229820,s7cd1:20260914:1:70:transport_loss_uniform,6637151923455931142,s7cd1:20260914:1:70:transport_delay_uniform,6030737175361779246,s7cd1:20260914:1:70:outlier_mask_uniform,9575551494690939876,s7cd1:20260914:1:70:outlier_direction,4287760404893348297
poorly_conditioned,1,71,20260914,whole_base_sequence,s7cd1:20260914:1:71:truth,9146318918140072027,s7cd1:20260914:1:71:nominal_bearing_noise,11259568540869455618,s7cd1:20260914:1:71:transport_loss_uniform,3210988379365772619,s7cd1:20260914:1:71:transport_delay_uniform,2812993737366190032,s7cd1:20260914:1:71:outlier_mask_uniform,2519821771744734683,s7cd1:20260914:1:71:outlier_direction,6289108311826616235
poorly_conditioned,1,72,20260914,whole_base_sequence,s7cd1:20260914:1:72:truth,7707434269284659784,s7cd1:20260914:1:72:nominal_bearing_noise,9760389620817108021,s7cd1:20260914:1:72:transport_loss_uniform,12584835105587787419,s7cd1:20260914:1:72:transport_delay_uniform,16461049398115133423,s7cd1:20260914:1:72:outlier_mask_uniform,2510924975272311180,s7cd1:20260914:1:72:outlier_direction,12010684069770007562
poorly_conditioned,1,73,20260914,whole_base_sequence,s7cd1:20260914:1:73:truth,17725219016480151411,s7cd1:20260914:1:73:nominal_bearing_noise,16623576286427787590,s7cd1:20260914:1:73:transport_loss_uniform,17726371357321565081,s7cd1:20260914:1:73:transport_delay_uniform,2539338749262745555,s7cd1:20260914:1:73:outlier_mask_uniform,12811275206555501902,s7cd1:20260914:1:73:outlier_direction,4185220143338235135
poorly_conditioned,1,74,20260914,whole_base_sequence,s7cd1:20260914:1:74:truth,11201094545002682105,s7cd1:20260914:1:74:nominal_bearing_noise,13263542987657511842,s7cd1:20260914:1:74:transport_loss_uniform,8023216538140272567,s7cd1:20260914:1:74:transport_delay_uniform,76231045173917704,s7cd1:20260914:1:74:outlier_mask_uniform,870443152342703463,s7cd1:20260914:1:74:outlier_direction,7423370527889310515
poorly_conditioned,1,75,20260914,whole_base_sequence,s7cd1:20260914:1:75:truth,1344675644013621952,s7cd1:20260914:1:75:nominal_bearing_noise,17388174794365758394,s7cd1:20260914:1:75:transport_loss_uniform,16656797833845651690,s7cd1:20260914:1:75:transport_delay_uniform,13185074694625658271,s7cd1:20260914:1:75:outlier_mask_uniform,10785973720026324865,s7cd1:20260914:1:75:outlier_direction,7781779400474979050
poorly_conditioned,1,76,20260914,whole_base_sequence,s7cd1:20260914:1:76:truth,11800786800483481295,s7cd1:20260914:1:76:nominal_bearing_noise,13276884774875974630,s7cd1:20260914:1:76:transport_loss_uniform,3929403885700781921,s7cd1:20260914:1:76:transport_delay_uniform,13722429634055585406,s7cd1:20260914:1:76:outlier_mask_uniform,7830508827457911579,s7cd1:20260914:1:76:outlier_direction,2857006099916774899
poorly_conditioned,1,77,20260914,whole_base_sequence,s7cd1:20260914:1:77:truth,3336079677668314693,s7cd1:20260914:1:77:nominal_bearing_noise,272093992492843119,s7cd1:20260914:1:77:transport_loss_uniform,15167665821490565800,s7cd1:20260914:1:77:transport_delay_uniform,2273516238971738871,s7cd1:20260914:1:77:outlier_mask_uniform,14356937994052216951,s7cd1:20260914:1:77:outlier_direction,613247822805285422
poorly_conditioned,1,78,20260914,whole_base_sequence,s7cd1:20260914:1:78:truth,13590125869361274368,s7cd1:20260914:1:78:nominal_bearing_noise,12783042062012456222,s7cd1:20260914:1:78:transport_loss_uniform,12940419385907697178,s7cd1:20260914:1:78:transport_delay_uniform,3432182952139941208,s7cd1:20260914:1:78:outlier_mask_uniform,14756108854133191534,s7cd1:20260914:1:78:outlier_direction,18036978292957598343
poorly_conditioned,1,79,20260914,whole_base_sequence,s7cd1:20260914:1:79:truth,14786800182060278465,s7cd1:20260914:1:79:nominal_bearing_noise,6716764103666338190,s7cd1:20260914:1:79:transport_loss_uniform,6894512554646145914,s7cd1:20260914:1:79:transport_delay_uniform,7338957128449217682,s7cd1:20260914:1:79:outlier_mask_uniform,10895355232289834717,s7cd1:20260914:1:79:outlier_direction,15715477071044172463
poorly_conditioned,1,80,20260914,whole_base_sequence,s7cd1:20260914:1:80:truth,14644739165089226650,s7cd1:20260914:1:80:nominal_bearing_noise,15755739443324915275,s7cd1:20260914:1:80:transport_loss_uniform,4908280127394753423,s7cd1:20260914:1:80:transport_delay_uniform,1513421147181495237,s7cd1:20260914:1:80:outlier_mask_uniform,11532117846927173510,s7cd1:20260914:1:80:outlier_direction,7400091039283125803
poorly_conditioned,1,81,20260914,whole_base_sequence,s7cd1:20260914:1:81:truth,7027484168969018430,s7cd1:20260914:1:81:nominal_bearing_noise,5052574402255459785,s7cd1:20260914:1:81:transport_loss_uniform,8010705564711778450,s7cd1:20260914:1:81:transport_delay_uniform,16896174837517316091,s7cd1:20260914:1:81:outlier_mask_uniform,15513268816259813175,s7cd1:20260914:1:81:outlier_direction,14100104807207255206
poorly_conditioned,1,82,20260914,whole_base_sequence,s7cd1:20260914:1:82:truth,11534028658583750717,s7cd1:20260914:1:82:nominal_bearing_noise,18388149959224145501,s7cd1:20260914:1:82:transport_loss_uniform,2067527922456852182,s7cd1:20260914:1:82:transport_delay_uniform,13248458532499054984,s7cd1:20260914:1:82:outlier_mask_uniform,14045689221198495966,s7cd1:20260914:1:82:outlier_direction,7138364238302564934
poorly_conditioned,1,83,20260914,whole_base_sequence,s7cd1:20260914:1:83:truth,11693233584052157301,s7cd1:20260914:1:83:nominal_bearing_noise,7614382124537771110,s7cd1:20260914:1:83:transport_loss_uniform,3607729107208452396,s7cd1:20260914:1:83:transport_delay_uniform,1106852818745998172,s7cd1:20260914:1:83:outlier_mask_uniform,14131905438576108632,s7cd1:20260914:1:83:outlier_direction,2456359810184777900
poorly_conditioned,1,84,20260914,whole_base_sequence,s7cd1:20260914:1:84:truth,13349018124652011254,s7cd1:20260914:1:84:nominal_bearing_noise,17629586565425081224,s7cd1:20260914:1:84:transport_loss_uniform,10140872771890456767,s7cd1:20260914:1:84:transport_delay_uniform,14977940315324403334,s7cd1:20260914:1:84:outlier_mask_uniform,16603319756820125132,s7cd1:20260914:1:84:outlier_direction,7747925918164687412
poorly_conditioned,1,85,20260914,whole_base_sequence,s7cd1:20260914:1:85:truth,8989542057027048981,s7cd1:20260914:1:85:nominal_bearing_noise,4715872439044122029,s7cd1:20260914:1:85:transport_loss_uniform,17528572496793646338,s7cd1:20260914:1:85:transport_delay_uniform,16393552597447333407,s7cd1:20260914:1:85:outlier_mask_uniform,6842426123042170938,s7cd1:20260914:1:85:outlier_direction,3627941567976544395
poorly_conditioned,1,86,20260914,whole_base_sequence,s7cd1:20260914:1:86:truth,3908359362797818231,s7cd1:20260914:1:86:nominal_bearing_noise,14341344058187687245,s7cd1:20260914:1:86:transport_loss_uniform,8884734387353376807,s7cd1:20260914:1:86:transport_delay_uniform,10119992369869246202,s7cd1:20260914:1:86:outlier_mask_uniform,13382432926417970908,s7cd1:20260914:1:86:outlier_direction,9255316543554325681
poorly_conditioned,1,87,20260914,whole_base_sequence,s7cd1:20260914:1:87:truth,16063273394153008559,s7cd1:20260914:1:87:nominal_bearing_noise,11820035998306877858,s7cd1:20260914:1:87:transport_loss_uniform,17029077880612115021,s7cd1:20260914:1:87:transport_delay_uniform,14377082803989540777,s7cd1:20260914:1:87:outlier_mask_uniform,8293530204390928201,s7cd1:20260914:1:87:outlier_direction,2323181631061327106
poorly_conditioned,1,88,20260914,whole_base_sequence,s7cd1:20260914:1:88:truth,853126735812001001,s7cd1:20260914:1:88:nominal_bearing_noise,2782960076407522597,s7cd1:20260914:1:88:transport_loss_uniform,14069223971220361899,s7cd1:20260914:1:88:transport_delay_uniform,5691562225817305651,s7cd1:20260914:1:88:outlier_mask_uniform,13900009044794146223,s7cd1:20260914:1:88:outlier_direction,15520155581096746422
poorly_conditioned,1,89,20260914,whole_base_sequence,s7cd1:20260914:1:89:truth,14895853504537042603,s7cd1:20260914:1:89:nominal_bearing_noise,13551085250258263807,s7cd1:20260914:1:89:transport_loss_uniform,10689327451925664296,s7cd1:20260914:1:89:transport_delay_uniform,2469520234357209917,s7cd1:20260914:1:89:outlier_mask_uniform,15269955250298044789,s7cd1:20260914:1:89:outlier_direction,6906341283035736753
poorly_conditioned,1,90,20260914,whole_base_sequence,s7cd1:20260914:1:90:truth,10712661773263803219,s7cd1:20260914:1:90:nominal_bearing_noise,7840242042395994009,s7cd1:20260914:1:90:transport_loss_uniform,7862230871526545923,s7cd1:20260914:1:90:transport_delay_uniform,18349381523386545956,s7cd1:20260914:1:90:outlier_mask_uniform,17159558593923977334,s7cd1:20260914:1:90:outlier_direction,5006635120513961510
poorly_conditioned,1,91,20260914,whole_base_sequence,s7cd1:20260914:1:91:truth,12291456071114954569,s7cd1:20260914:1:91:nominal_bearing_noise,14423227291262069086,s7cd1:20260914:1:91:transport_loss_uniform,15678856137069265609,s7cd1:20260914:1:91:transport_delay_uniform,5792529823323098138,s7cd1:20260914:1:91:outlier_mask_uniform,10244467106394282688,s7cd1:20260914:1:91:outlier_direction,6440549871521933710
poorly_conditioned,1,92,20260914,whole_base_sequence,s7cd1:20260914:1:92:truth,18304921984972135858,s7cd1:20260914:1:92:nominal_bearing_noise,2875654556255983052,s7cd1:20260914:1:92:transport_loss_uniform,1534913619968299351,s7cd1:20260914:1:92:transport_delay_uniform,6334687806612471243,s7cd1:20260914:1:92:outlier_mask_uniform,4124537169061331623,s7cd1:20260914:1:92:outlier_direction,11780395663202163833
poorly_conditioned,1,93,20260914,whole_base_sequence,s7cd1:20260914:1:93:truth,2108297769903558829,s7cd1:20260914:1:93:nominal_bearing_noise,1764723982390361524,s7cd1:20260914:1:93:transport_loss_uniform,9676713662708082608,s7cd1:20260914:1:93:transport_delay_uniform,8597707328583719512,s7cd1:20260914:1:93:outlier_mask_uniform,13046101163874494547,s7cd1:20260914:1:93:outlier_direction,14394946510799943151
poorly_conditioned,1,94,20260914,whole_base_sequence,s7cd1:20260914:1:94:truth,4951947965903615394,s7cd1:20260914:1:94:nominal_bearing_noise,5909168886616883835,s7cd1:20260914:1:94:transport_loss_uniform,12604058011765645552,s7cd1:20260914:1:94:transport_delay_uniform,9828319798980846206,s7cd1:20260914:1:94:outlier_mask_uniform,157883795448350550,s7cd1:20260914:1:94:outlier_direction,5305426478412680819
poorly_conditioned,1,95,20260914,whole_base_sequence,s7cd1:20260914:1:95:truth,12907261737155014680,s7cd1:20260914:1:95:nominal_bearing_noise,12564307811900749563,s7cd1:20260914:1:95:transport_loss_uniform,6359368417787003114,s7cd1:20260914:1:95:transport_delay_uniform,17956674903638957073,s7cd1:20260914:1:95:outlier_mask_uniform,11826323899271230600,s7cd1:20260914:1:95:outlier_direction,9292838688011284698
poorly_conditioned,1,96,20260914,whole_base_sequence,s7cd1:20260914:1:96:truth,13325335668715332225,s7cd1:20260914:1:96:nominal_bearing_noise,4288733305000065369,s7cd1:20260914:1:96:transport_loss_uniform,502736335088268199,s7cd1:20260914:1:96:transport_delay_uniform,17026441942267115674,s7cd1:20260914:1:96:outlier_mask_uniform,6703583203687925336,s7cd1:20260914:1:96:outlier_direction,8497304770718523434
poorly_conditioned,1,97,20260914,whole_base_sequence,s7cd1:20260914:1:97:truth,15066131227679395583,s7cd1:20260914:1:97:nominal_bearing_noise,6057125003919396154,s7cd1:20260914:1:97:transport_loss_uniform,11757311198107164439,s7cd1:20260914:1:97:transport_delay_uniform,10400342787688179299,s7cd1:20260914:1:97:outlier_mask_uniform,13761776115618624324,s7cd1:20260914:1:97:outlier_direction,18324268180039198648
